745.146	0.761166	0.017827	0.057814	0.70066			746.625	754.868	1.3644			632.819	644.315	0.025633
745.926	0.68294	0.015185	0.058115	0.622306			754.868	761.8	0.755291			632.819	644.416	0.024629
746.625	8.2265	0.014867	0.0568	8.16714			761.8	768.523	1.13144			632.819	644.518	0.02473
754.868	6.91618	0.015284	0.133704	6.77988			768.523	775.816	1.15656			632.819	644.619	0.023798
761.8	6.70564	0.015899	0.080854	6.62213			775.815	781.654	0.816408			632.819	644.72	0.023797
768.523	7.27562	0.015991	0.095269	7.1777			781.653	788.687	1.67264			633.105	644.821	0.022813
775.815	5.82089	0.015517	0.098039	5.72017			788.687	795.651	0.711008			633.105	644.922	0.024814
781.653	7.01683	0.015604	0.061103	6.9531			795.65	802.049	0.931605			633.105	645.024	0.023027
788.687	6.94712	0.015288	0.094838	6.84967			802.049	810.122	1.12994			633.105	645.125	0.024207
795.65	6.38214	0.015695	0.057791	6.32177			810.122	811.254	0.765381			633.105	645.226	0.024725
802.049	8.05682	0.014831	0.056116	7.99817			810.34	812.02	1.66633			633.391	645.326	0.023337
810.122	0.201422	0.01507	0.112814	0.086071			811.084	813.688	0.783651			633.391	645.427	0.023686
810.34	0.727378	0.01553	0.061369	0.663297			811.425	814.473	0.607076			633.391	645.528	0.02342
811.084	0.320577	0.019237	0.056627	0.261381			812.082	815.081	1.27842			633.391	645.63	0.023876
811.425	0.641144	0.01508	0.06087	0.577598			813.023	816.36	0.754754			633.391	645.731	0.024248
812.082	0.924093	0.015437	0.058502	0.862988			813.861	821.52	1.0933			633.391	645.832	0.024154
813.023	0.821151	0.015734	0.059274	0.759234			821.52	822.615	0.758491			633.391	645.933	0.024557
813.861	7.64336	0.014832	0.058975	7.58163			822.275	823.374	0.926221			633.391	646.034	0.024974
821.52	0.739003	0.01494	0.060275	0.676164			823.108	824.301	0.750279			633.391	646.135	0.025581
822.275	0.817132	0.015002	0.060961	0.753575			823.99	831.747	1.5445			634.566	646.236	0.022845
823.108	0.866538	0.014768	0.059235	0.804732			831.747	840.236	1.40264			634.566	646.337	0.022708
823.99	7.74031	0.015315	0.060179	7.67755			840.236	848.312	1.16625			634.566	646.439	0.027065
831.747	8.47265	0.014782	0.1281	8.34197			848.312	849.479	1.59032			634.566	646.54	0.023418
840.236	8.05934	0.015441	0.177713	7.87895			849.183	854.058	1.07548			634.566	646.641	0.023646
848.312	0.855724	0.014886	0.111945	0.74121			854.058	855.135	1.21045			634.566	646.742	0.023868
849.183	4.85771	0.015815	0.057913	4.79696			854.871	856.346	0.94048			634.566	646.843	0.024487
854.058	0.796018	0.015389	0.056676	0.736716			855.119	862.94	1.09167			634.566	646.944	0.025363
854.871	0.230628	0.01617	0.058389	0.169548			862.94	864.033	0.723627			634.566	647.045	0.025456
855.119	7.80534	0.014884	0.056186	7.74626			863.267	864.758	0.958379			634.566	647.146	0.023673
862.94	0.310132	0.015591	0.107708	0.199756			864.21	865.717	1.17663			634.826	647.247	0.023272
863.267	0.925861	0.015739	0.059095	0.86411			865.168	866.895	1.11525			634.826	647.348	0.024311
864.21	0.942734	0.015155	0.056105	0.884078			865.391	868.011	0.719351			634.826	647.449	0.024503
865.168	0.206557	0.01511	0.057204	0.146789			865.593	868.732	1.18213			634.826	647.55	0.022572
865.391	0.186037	0.015033	0.057871	0.125557			865.807	869.915	1.19899			634.826	647.651	0.023449
865.593	0.196901	0.015526	0.056709	0.13752			866.014	871.115	1.12397			634.826	647.752	0.023607
865.807	0.190525	0.01513	0.058331	0.129559			866.256	872.24	1.37668			634.826	647.853	0.023255
866.014	0.226021	0.01508	0.056722	0.166753			866.509	873.618	0.933931			634.826	647.954	0.023723
866.256	0.23607	0.015911	0.055181	0.17794			866.751	874.553	0.766176			634.826	648.055	0.024736
866.509	0.222821	0.018143	0.061293	0.158329			866.965	875.32	1.3865			634.826	648.157	0.023565
866.751	0.198199	0.015166	0.056845	0.138644			867.176	876.708	1.09008			634.826	648.258	0.025994
866.965	0.194048	0.014919	0.055265	0.136251			867.391	877.799	1.00712			634.826	648.36	0.02468
867.176	0.199005	0.015008	0.05623	0.140203			871.667	878.807	1.31205			635.078	648.461	0.022057
867.391	4.26042	0.015166	0.059424	4.19844			871.819	880.12	0.690379			635.078	648.562	0.024629
871.667	0.13518	0.014928	0.056799	0.075783			871.972	880.812	0.993108			635.078	648.663	0.029102
871.819	0.136945	0.014962	0.057005	0.077345			872.125	881.806	0.684886			635.078	648.764	0.024774
871.972	0.136629	0.015104	0.056084	0.077941			872.281	882.492	0.668158			635.078	648.865	0.024616
872.125	0.140027	0.015694	0.057914	0.079556			872.515	883.161	1.0104			635.078	648.967	0.025213
872.281	0.217168	0.014993	0.056202	0.158419			872.748	884.173	0.912418			635.078	649.068	0.026452
872.515	0.217285	0.014926	0.056035	0.158656			872.967	885.086	1.66141			635.078	649.169	0.023757
872.748	0.201666	0.016446	0.057587	0.141398			873.181	886.749	0.833366			635.078	649.27	0.025412
872.967	0.197908	0.014851	0.059756	0.135562			873.392	887.583	1.46807			635.078	649.372	0.026865
873.181	0.194724	0.015335	0.055128	0.137063			874.343	889.053	0.711252			635.078	649.473	0.02466
873.392	0.934451	0.015298	0.05652	0.875281			874.554	889.765	1.17142			635.078	649.574	0.025257
874.343	0.194915	0.015319	0.056974	0.135241			874.762	890.938	1.47868			635.33	649.675	0.023814
874.554	0.192272	0.014958	0.058243	0.131482			874.957	892.417	1.05486			635.33	649.777	0.022927
874.762	0.178085	0.015039	0.054103	0.121459			875.15	893.473	1.20392			635.33	649.878	0.024921
874.957	0.177535	0.014868	0.054358	0.120594			875.345	894.678	0.86664			635.33	649.979	0.025719
875.15	0.178604	0.014834	0.056108	0.119971			875.535	895.549	0.81446			635.33	650.08	0.025231
875.345	0.174502	0.014692	0.054102	0.117694			875.745	896.365	0.755154			635.33	650.182	0.02674
875.535	0.194448	0.014423	0.055557	0.136318			875.967	897.121	0.653979			635.33	650.283	0.024821
875.745	0.202926	0.017989	0.060411	0.139481			876.161	897.777	0.860785			635.33	650.385	0.024353
875.967	0.174591	0.017879	0.057723	0.113626			876.355	898.638	1.49392			635.33	650.486	0.02579
876.161	0.178741	0.014727	0.058081	0.118109			876.559	900.133	0.744405			635.594	650.587	0.022454
876.355	0.186048	0.015944	0.056371	0.127085			876.784	900.879	1.32647			635.594	650.688	0.023475
876.559	0.209145	0.015003	0.065177	0.141334			876.981	902.207	0.831751			635.594	650.789	0.023529
876.784	0.180636	0.015586	0.05718	0.120841			877.214	903.04	0.907713			635.594	650.89	0.024213
876.981	0.216671	0.015577	0.058638	0.155413			877.416	903.948	1.41951			635.594	650.991	0.023652
877.214	0.18217	0.018401	0.062603	0.116452			877.61	905.369	1.05332			635.594	651.092	0.024999
877.416	0.177574	0.014943	0.056462	0.118542			877.805	906.424	1.74961			635.594	651.194	0.026695
877.61	0.179021	0.014862	0.057752	0.11872			878	908.174	0.668942			635.594	651.295	0.022876
877.805	0.179152	0.01495	0.06044	0.116116			878.2	908.845	1.25792			635.594	651.396	0.024274
878	0.184058	0.01488	0.063109	0.118372			878.403	910.104	1.22859			635.594	651.497	0.02338
878.2	0.186832	0.015484	0.062563	0.121624			878.612	911.334	0.649896			635.594	651.599	0.024533
878.403	0.192819	0.014307	0.062594	0.127616			878.81	911.985	0.771094			635.594	651.699	0.023311
878.612	0.181967	0.015359	0.064635	0.114729			879.003	912.757	1.54303			635.594	651.801	0.024092
878.81	0.178013	0.014451	0.060752	0.113599			879.194	914.301	0.871173			635.848	651.902	0.022919
879.003	0.175101	0.014016	0.058805	0.113763			879.384	915.173	0.930059			635.848	652.003	0.022862
879.194	0.174697	0.014215	0.061524	0.110564			879.575	916.105	0.539117			635.848	652.104	0.023479
879.384	0.175042	0.014942	0.060438	0.112016			879.765	916.645	0.820504			635.848	652.205	0.023555
879.575	0.174388	0.01544	0.062355	0.109406			879.967	917.467	1.07946			635.848	652.307	0.023837
879.765	0.184662	0.015409	0.063739	0.118347			880.165	918.548	0.752769			635.848	652.408	0.023966
879.967	0.180666	0.016322	0.061613	0.116339			880.358	919.301	1.0004			635.848	652.509	0.026138
880.165	0.177087	0.014665	0.060889	0.113584			880.559	920.303	0.832262			635.848	652.61	0.026163
880.358	0.185233	0.014618	0.06237	0.120316			884.48	921.136	0.678434			635.848	652.711	0.024647
880.559	3.90578	0.014876	0.062134	3.84107			885.331	921.815	0.742105			636.106	652.812	0.02565
884.48	0.835359	0.014635	0.060398	0.772347			893.272	922.558	0.919696			636.106	652.913	0.025865
885.331	7.92465	0.01518	0.060874	7.86113			894.186	923.479	0.612988			636.106	653.014	0.022943
893.272	0.897617	0.014912	0.066232	0.828787			898.29	924.093	0.952812			636.106	653.115	0.023313
894.186	4.08671	0.016267	0.061721	4.02226			899.06	925.047	1.34862			636.106	653.217	0.022996
898.29	0.753531	0.015398	0.061316	0.68962			906.449	926.397	0.703731			636.106	653.319	0.024869
899.06	7.37258	0.014679	0.05938	7.31059			907.663	927.102	1.36829			636.106	653.419	0.022813
906.449	1.19816	0.014621	0.062449	1.13308			914.155	928.471	1.10673			636.106	653.521	0.023178
907.663	6.47621	0.014658	0.062841	6.41068			916.126	929.579	0.679956			642.597	653.621	0.023129
914.155	1.95345	0.016331	0.06297	1.88766			923.627	930.442	1.1003			642.597	653.722	0.022643
916.126	7.48493	0.015099	0.05968	7.42269			930.442	936.182	1.01775			642.597	653.823	0.022844
923.627	6.79922	0.014598	0.069365	6.72728			936.184	937.201	0.805937			642.597	653.924	0.022688
930.442	5.72418	0.014845	0.067373	5.65423			936.405	938.008	1.17498			642.597	654.025	0.023098
936.184	0.204394	0.015185	0.064578	0.136849			936.614	939.184	1.6446			642.597	654.126	0.022378
936.405	0.192192	0.015579	0.06305	0.126556			936.813	940.83	0.666302			642.597	654.227	0.024342
936.614	0.18258	0.01536	0.063474	0.116384			937.009	941.497	1.21083			642.597	654.328	0.023058
936.813	0.18005	0.014895	0.062447	0.114987			937.206	942.709	1.2898			642.597	654.429	0.023195
937.009	0.180804	0.01493	0.063271	0.114973			937.4	944	1.01318			642.597	654.53	0.023298
937.206	0.178104	0.015193	0.060539	0.115013			937.599	945.014	0.872908			642.597	654.631	0.029239
937.4	0.182237	0.015005	0.062544	0.117075			937.811	945.887	1.66398			642.597	654.732	0.023998
937.599	0.196363	0.014742	0.064843	0.128897			938.009	947.552	0.597437			642.597	654.833	0.028909
937.811	0.181811	0.015064	0.061958	0.117134			938.199	948.15	0.71629			642.597	654.934	0.024008
938.009	0.175231	0.014359	0.062075	0.110592			938.39	948.867	1.43068			642.597	655.035	0.024005
938.199	0.17304	0.016194	0.06254	0.107862			938.577	950.299	1.19625			642.597	655.136	0.023147
938.39	0.171057	0.014863	0.061218	0.10723			938.782	951.496	1.11711			642.597	655.237	0.023168
938.577	0.188767	0.014958	0.063169	0.12302			938.988	952.614	0.626441			642.597	655.338	0.022762
938.782	0.189496	0.015385	0.064039	0.122663			939.177	953.241	0.903988			642.597	655.439	0.023402
938.988	0.173114	0.014631	0.061254	0.109274			939.368	954.146	1.23632			642.597	655.54	0.022914
939.177	0.174872	0.014514	0.061413	0.110883			939.563	955.383	1.20396			642.597	655.641	0.022645
939.368	0.178479	0.014894	0.060049	0.115852			939.757	956.588	1.69533			642.597	655.742	0.022605
939.563	0.178372	0.015025	0.062231	0.1136			939.953	958.284	1.41044			642.597	655.843	0.022671
939.757	0.179907	0.014997	0.060163	0.117216			940.155	959.695	1.28729			642.597	655.944	0.022858
939.953	0.184872	0.015011	0.063294	0.11907			940.357	960.984	0.96114			642.597	656.045	0.022709
940.155	0.185362	0.015477	0.06078	0.122014			941.864	961.945	0.782233			642.597	656.146	0.022786
940.357	1.49017	0.015603	0.064503	1.42288			942.745	962.729	1.33901			642.597	656.247	0.023189
941.864	0.865512	0.014951	0.065984	0.796815			943.255	964.068	2.68575			642.597	656.348	0.022633
942.745	0.494295	0.014387	0.051707	0.44002			943.474	966.755	1.22364			642.597	656.449	0.022829
943.255	0.202927	0.014683	0.054222	0.146051			943.771	967.979	1.26552			642.597	656.55	0.025336
943.474	0.28173	0.014664	0.055824	0.223372			944.065	969.246	1.14071			642.597	656.651	0.022634
943.771	0.278216	0.014756	0.055311	0.220359								642.597	656.752	0.023199
944.065	0.495211	0.014178	0.053161	0.439467								642.597	656.853	0.023809
944.575	0.47463	0.01473	0.052556	0.419498								642.597	656.954	0.022811
945.066	0.193729	0.0149	0.054636	0.136326								642.597	657.056	0.022203
945.276	0.182854	0.014707	0.051932	0.128339								642.597	657.157	0.023619
945.474	0.176184	0.014333	0.053338	0.120346								642.597	657.258	0.023242
945.666	0.190062	0.014666	0.060519	0.127011								642.597	657.359	0.02288
945.872	0.183662	0.014762	0.055923	0.125133								642.597	657.46	0.022714
946.071	0.183682	0.013897	0.05476	0.126376								642.597	657.561	0.025883
946.27	0.211223	0.014705	0.05438	0.154275								642.597	657.662	0.024358
946.497	0.196015	0.014502	0.057345	0.135923								642.597	657.762	0.022584
946.708	0.176789	0.015631	0.055244	0.118839								642.597	657.864	0.022892
946.902	0.184321	0.014489	0.0584	0.123373								642.597	657.965	0.022742
947.102	0.270921	0.014462	0.05512	0.213274								642.597	658.066	0.025978
947.388	0.192383	0.014259	0.055326	0.13447								642.597	658.167	0.023457
947.596	0.186219	0.014355	0.056369	0.127255								642.597	658.268	0.024341
947.798	0.350797	0.015259	0.058584	0.28963								648.614	658.369	0.022686
948.165	0.965741	0.014372	0.057275	0.905853								648.614	658.47	0.022194
949.146	0.820227	0.015195	0.055735	0.761862								648.614	658.571	0.022928
949.982	0.19631	0.015385	0.058689	0.134951								648.614	658.672	0.022838
950.195	0.530166	0.01498	0.055671	0.471816								648.614	658.773	0.022981
950.742	0.578074	0.014799	0.055508	0.519922								648.614	658.874	0.023045
951.336	2.88865	0.014545	0.057627	2.82835								648.614	658.975	0.022679
954.24	0.534106	0.0145	0.056482	0.47491								648.614	659.076	0.022785
954.79	0.190472	0.014942	0.054946	0.132846								648.614	659.177	0.022415
954.996	0.186472	0.014511	0.058139	0.125707								648.614	659.278	0.023767
955.198	0.182992	0.014416	0.053775	0.126558								648.614	659.379	0.023183
955.397	0.193884	0.014856	0.058647	0.13237								648.614	659.48	0.024614
955.607	0.206523	0.014971	0.058053	0.145841								648.614	659.581	0.021683
955.829	0.201526	0.014881	0.060526	0.138458								648.614	659.682	0.02302
956.047	0.194113	0.016024	0.064464	0.126769								648.614	659.783	0.022662
956.258	0.192791	0.014498	0.059421	0.130816								648.614	659.884	0.022333
956.467	0.192663	0.014708	0.060024	0.130063								648.614	659.985	0.022857
956.676	0.200718	0.014624	0.061667	0.136311								648.614	660.086	0.022603
956.892	0.208047	0.014526	0.063343	0.142133								648.614	660.187	0.022821
957.116	0.186866	0.014929	0.06243	0.121596								648.614	660.288	0.022771
957.319	0.183407	0.014237	0.062992	0.117863								648.614	660.389	0.02263
957.518	0.184791	0.014982	0.062774	0.119446								648.614	660.49	0.022371
957.718	0.187621	0.014276	0.061787	0.123262								648.614	660.591	0.024533
957.921	0.192245	0.014444	0.070999	0.118624								648.614	660.691	0.023392
958.129	0.184686	0.014879	0.062303	0.118893								648.614	660.792	0.023025
958.33	0.180412	0.014472	0.063302	0.114536								648.614	660.893	0.023091
958.526	0.175848	0.015146	0.060019	0.113254								648.614	660.994	0.023185
958.718	0.183961	0.014685	0.063344	0.116545								648.614	661.096	0.023258
958.918	0.185047	0.015688	0.063722	0.118764								648.614	661.197	0.023992
959.12	0.175088	0.014838	0.06146	0.111036								648.614	661.301	0.024213
959.311	0.181491	0.014675	0.062693	0.116254								648.614	661.402	0.024167
959.508	0.178583	0.015269	0.06255	0.113351								648.614	661.503	0.023139
959.703	0.1858	0.014522	0.062214	0.12105								648.614	661.604	0.022681
959.905	0.181431	0.015661	0.066214	0.112486								648.614	661.705	0.023008
960.103	0.183079	0.014502	0.065064	0.11546								648.614	661.806	0.023043
960.301	0.179069	0.014928	0.062651	0.113868								648.614	661.908	0.023291
960.497	0.188547	0.015238	0.063276	0.12247								648.614	662.009	0.023057
960.701	0.169545	0.014796	0.056151	0.11083								648.614	662.11	0.023249
960.887	0.169799	0.015195	0.056596	0.110521								648.614	662.212	0.024018
961.073	0.165739	0.014762	0.054172	0.108976								648.614	662.313	0.022884
961.254	0.165115	0.015017	0.053085	0.109465								648.614	662.414	0.024362
961.436	0.16637	0.014509	0.054293	0.109505								648.614	662.515	0.024332
961.618	0.206161	0.014444	0.068892	0.134537								648.614	662.616	0.023248
961.839	0.173513	0.016455	0.057405	0.113368								648.614	662.717	0.022875
962.03	0.173341	0.01479	0.056346	0.114438								648.614	662.818	0.024026
962.219	0.182727	0.015429	0.057641	0.122376								648.614	662.919	0.022914
962.419	0.189958	0.015651	0.070652	0.116602								648.614	663.02	0.022486
962.625	0.17675	0.014335	0.063922	0.110256								648.614	663.121	0.022591
962.818	0.164358	0.014332	0.054968	0.106805								648.614	663.222	0.022958
962.997	0.166372	0.015463	0.055934	0.107884								648.614	663.323	0.022518
963.18	0.162412	0.014225	0.052177	0.107628								648.614	663.424	0.022673
963.358	0.171631	0.014506	0.056114	0.112976								648.614	663.525	0.022718
963.545	0.166558	0.014449	0.054288	0.109695								648.614	663.626	0.022668
963.727	0.16453	0.014401	0.052258	0.109727								648.614	663.727	0.022442
963.907	0.172983	0.014718	0.054604	0.115799								648.614	663.828	0.02238
964.096	0.17082	0.014378	0.055961	0.112266								648.614	663.929	0.023037
964.282	0.192388	0.01452	0.05423	0.134132								648.614	664.03	0.022672
964.49	0.196997	0.016079	0.057123	0.136872								648.614	664.131	0.024206
964.705	0.176317	0.015191	0.054544	0.119018								648.614	664.232	0.023244
964.897	0.172922	0.015059	0.054086	0.116151								648.614	664.333	0.022829
965.086	0.17444	0.015141	0.056639	0.115257								648.614	664.434	0.024483
965.277	0.196441	0.014819	0.055277	0.138561								648.614	664.535	0.022799
965.489	0.196736	0.014717	0.054697	0.139489								648.614	664.636	0.022883
965.702	0.17874	0.015048	0.056048	0.119918								648.614	664.737	0.023449
965.897	0.174983	0.014626	0.055245	0.117157								648.614	664.838	0.022972
966.087	0.175949	0.014307	0.055693	0.117679								648.614	664.939	0.023477
966.279	0.175768	0.014575	0.053196	0.120015								648.614	665.04	0.02254
966.47	0.17238	0.014568	0.057202	0.112627								648.614	665.141	0.022529
966.658	0.180073	0.014597	0.057533	0.119992								648.614	665.242	0.024643
966.854	0.169432	0.014477	0.055244	0.111622								648.614	665.343	0.02423
967.039	0.188135	0.014077	0.055187	0.130385								648.614	665.444	0.02337
967.242	0.174839	0.014901	0.054007	0.118201								648.614	665.545	0.023304
967.433	0.17362	0.014346	0.056008	0.114928								648.614	665.646	0.022522
967.622	0.171815	0.014485	0.053765	0.115492								648.614	665.747	0.023111
967.809	0.170249	0.015573	0.054788	0.112881								648.614	665.849	0.022921
967.996	0.171275	0.014381	0.056768	0.111912								648.614	665.949	0.022776
968.183	0.171153	0.014584	0.055968	0.112599								648.614	666.051	0.022983
968.37	0.17284	0.014806	0.055669	0.114601								648.614	666.152	0.022813
968.558	0.171521	0.015239	0.055629	0.113311								648.614	666.253	0.022947
968.746	0.168384	0.014319	0.054253	0.11141								648.614	666.354	0.023518
968.93	0.164864	0.015571	0.053506	0.108604								648.614	666.455	0.023216
969.112	0.171372	0.01464	0.05484	0.113976								648.614	666.557	0.022706
969.299	0.170162	0.014579	0.056614	0.110672								648.614	666.658	0.02695
969.485	0.172517	0.014576	0.060415	0.109498								648.614	666.759	0.0271
969.673	0.169952	0.01571	0.06017	0.107113								657.498	666.86	0.024127
969.86	0.168847	0.014332	0.061765	0.104451								657.498	666.961	0.022717
970.045	0.175675	0.014891	0.062002	0.110859								657.498	667.062	0.024474
970.236	0.170993	0.014153	0.059694	0.108703								657.498	667.163	0.0237
970.422	0.156845	0.014189	0.049303	0.104973								657.498	667.265	0.022623
970.594	0.179073	0.015317	0.050251	0.12616								657.498	667.366	0.023311
970.79	0.166386	0.014774	0.052512	0.111315								657.498	667.467	0.023552
970.972	0.161357	0.014666	0.047655	0.11109								657.498	667.567	0.022803
